ds,department,y
2020-04-06,Kitchen & Cooking,3770.58
2020-04-06,Utensils,1142.68
2020-04-06,Food,17151.3
2020-04-06,Clothing,5097.96
2020-04-06,Books,2165.2400000000002
2020-04-06,Home Essentials,2997.5199999999995
2020-04-07,Books,852.61
2020-04-07,Clothing,6415.45
2020-04-07,Food,14888.18
2020-04-07,Home Essentials,3225.29
2020-04-07,Kitchen & Cooking,3773.01
2020-04-07,Small Electronics,2453.81
2020-04-07,Stationery,803.56
2020-04-07,Utensils,3821.27
2020-04-08,Utensils,71.8
2020-04-08,Stationery,1141.9099999999999
2020-04-08,Small Electronics,604.54
2020-04-08,Kitchen & Cooking,4909.0
2020-04-08,Home Essentials,2032.63
2020-04-08,Clothing,5924.46
2020-04-08,Books,380.07
2020-04-08,Food,13342.08
2020-04-09,Books,453.55
2020-04-09,Clothing,8140.200000000001
2020-04-09,Food,11925.71
2020-04-09,Home Essentials,2526.37
2020-04-09,Kitchen & Cooking,1847.46
2020-04-09,Small Electronics,1439.3
2020-04-09,Stationery,2058.7
2020-04-09,Utensils,1909.9
2020-04-10,Small Electronics,5002.7699999999995
2020-04-10,Stationery,2138.14
2020-04-10,Utensils,4716.179999999999
2020-04-10,Kitchen & Cooking,141.12
2020-04-10,Food,11409.24
2020-04-10,Books,902.02
2020-04-10,Home Essentials,4536.91
2020-04-10,Clothing,2498.2
2020-04-11,Books,1092.19
2020-04-11,Clothing,5669.15
2020-04-11,Food,17122.7
2020-04-11,Home Essentials,2080.91
2020-04-11,Kitchen & Cooking,411.81
2020-04-11,Small Electronics,4488.06
2020-04-11,Stationery,812.26
2020-04-11,Utensils,2319.49
2020-04-12,Small Electronics,781.56
2020-04-12,Utensils,3429.6400000000003
2020-04-12,Stationery,781.8199999999999
2020-04-12,Kitchen & Cooking,2521.98
2020-04-12,Books,811.07
2020-04-12,Food,17575.65
2020-04-12,Clothing,5035.43
2020-04-12,Home Essentials,1735.21
2020-04-13,Small Electronics,6563.22
2020-04-13,Stationery,1392.85
2020-04-13,Kitchen & Cooking,0.0
2020-04-13,Utensils,2269.71
2020-04-13,Food,19260.58
2020-04-13,Clothing,7022.77
2020-04-13,Books,1577.06
2020-04-13,Home Essentials,3597.89
2020-04-14,Utensils,1059.9099999999999
2020-04-14,Stationery,526.19
2020-04-14,Small Electronics,4141.2
2020-04-14,Kitchen & Cooking,3938.6000000000004
2020-04-14,Clothing,5399.469999999999
2020-04-14,Food,15191.41
2020-04-14,Books,1306.45
2020-04-14,Home Essentials,2258.31
2020-04-15,Books,2508.23
2020-04-15,Clothing,7073.95
2020-04-15,Food,19832.27
2020-04-15,Home Essentials,2541.48
2020-04-15,Kitchen & Cooking,8136.7
2020-04-15,Small Electronics,3714.4700000000003
2020-04-15,Stationery,353.33
2020-04-15,Utensils,1008.14
2020-04-16,Utensils,3488.21
2020-04-16,Stationery,1693.7
2020-04-16,Small Electronics,4187.73
2020-04-16,Kitchen & Cooking,8516.4
2020-04-16,Books,1087.8000000000002
2020-04-16,Food,10638.43
2020-04-16,Clothing,7934.3099999999995
2020-04-16,Home Essentials,2030.13
2020-04-17,Kitchen & Cooking,4953.240000000001
2020-04-17,Stationery,934.9399999999999
2020-04-17,Small Electronics,4445.58
2020-04-17,Utensils,81.8
2020-04-17,Home Essentials,3232.85
2020-04-17,Clothing,4574.77
2020-04-17,Books,0.0
2020-04-17,Food,11272.29
2020-04-18,Books,2909.77
2020-04-18,Clothing,3662.3799999999997
2020-04-18,Food,13936.97
2020-04-18,Home Essentials,3722.3500000000004
2020-04-18,Kitchen & Cooking,7107.2
2020-04-18,Small Electronics,5267.08
2020-04-18,Stationery,1949.95
2020-04-18,Utensils,2058.91
2020-04-19,Utensils,250.82
2020-04-19,Stationery,1146.8600000000001
2020-04-19,Small Electronics,2035.5200000000002
2020-04-19,Kitchen & Cooking,561.6
2020-04-19,Food,9584.57
2020-04-19,Clothing,4658.18
2020-04-19,Books,334.48
2020-04-19,Home Essentials,1698.4099999999999
2020-04-20,Books,1270.54
2020-04-20,Clothing,2586.55
2020-04-20,Food,9017.73
2020-04-20,Home Essentials,2416.38
2020-04-20,Kitchen & Cooking,989.46
2020-04-20,Small Electronics,4583.13
2020-04-20,Stationery,655.54
2020-04-20,Utensils,1900.94
2020-04-21,Small Electronics,342.76
2020-04-21,Utensils,3616.06
2020-04-21,Stationery,1346.8600000000001
2020-04-21,Kitchen & Cooking,2425.35
2020-04-21,Books,1140.52
2020-04-21,Food,11599.34
2020-04-21,Clothing,4865.35
2020-04-21,Home Essentials,1116.17
2020-04-22,Books,606.42
2020-04-22,Clothing,5089.79
2020-04-22,Food,11776.289999999999
2020-04-22,Home Essentials,3085.76
2020-04-22,Kitchen & Cooking,1456.08
2020-04-22,Small Electronics,1382.7
2020-04-22,Stationery,1274.38
2020-04-22,Utensils,2505.0299999999997
2020-04-23,Utensils,4147.73
2020-04-23,Stationery,1151.27
2020-04-23,Small Electronics,3859.3
2020-04-23,Kitchen & Cooking,4876.1
2020-04-23,Books,99.44
2020-04-23,Food,15883.6
2020-04-23,Clothing,383.61
2020-04-23,Home Essentials,4115.07
2020-04-24,Small Electronics,0.0
2020-04-24,Utensils,1448.26
2020-04-24,Stationery,842.57
2020-04-24,Kitchen & Cooking,4201.97
2020-04-24,Clothing,4597.22
2020-04-24,Food,14438.15
2020-04-24,Books,1340.18
2020-04-24,Home Essentials,2150.48
2020-04-25,Books,0.0
2020-04-25,Clothing,5623.05
2020-04-25,Food,13001.34
2020-04-25,Home Essentials,1798.79
2020-04-25,Kitchen & Cooking,2907.8599999999997
2020-04-25,Small Electronics,3571.2799999999997
2020-04-25,Stationery,1897.23
2020-04-25,Utensils,3102.3599999999997
2020-04-26,Utensils,3499.0099999999998
2020-04-26,Stationery,1286.96
2020-04-26,Kitchen & Cooking,1984.7
2020-04-26,Small Electronics,1133.61
2020-04-26,Food,15275.78
2020-04-26,Clothing,4058.22
2020-04-26,Books,1630.75
2020-04-26,Home Essentials,2743.1
2020-04-27,Books,648.41
2020-04-27,Clothing,2538.37
2020-04-27,Food,12114.54
2020-04-27,Home Essentials,2634.81
2020-04-27,Kitchen & Cooking,2994.56
2020-04-27,Small Electronics,4977.01
2020-04-27,Stationery,2253.75
2020-04-27,Utensils,1205.74
2020-04-28,Small Electronics,10309.8
2020-04-28,Utensils,267.8
2020-04-28,Stationery,657.1700000000001
2020-04-28,Kitchen & Cooking,0.0
2020-04-28,Clothing,5721.66
2020-04-28,Food,12031.59
2020-04-28,Home Essentials,4532.17
2020-04-28,Books,1335.65
2020-04-29,Stationery,995.97
2020-04-29,Small Electronics,263.89
2020-04-29,Kitchen & Cooking,7843.0199999999995
2020-04-29,Utensils,1603.57
2020-04-29,Food,9884.76
2020-04-29,Clothing,3582.3
2020-04-29,Books,1787.19
2020-04-29,Home Essentials,1877.17
2020-04-30,Books,1018.78
2020-04-30,Clothing,5355.99
2020-04-30,Food,10381.16
2020-04-30,Home Essentials,2198.6
2020-04-30,Kitchen & Cooking,3905.4300000000003
2020-04-30,Small Electronics,2751.3399999999997
2020-04-30,Stationery,461.36999999999995
2020-04-30,Utensils,1881.87
2020-05-01,Stationery,1368.83
2020-05-01,Utensils,1276.59
2020-05-01,Kitchen & Cooking,3533.5199999999995
2020-05-01,Small Electronics,1349.45
2020-05-01,Food,9891.6
2020-05-01,Home Essentials,1274.55
2020-05-01,Clothing,6088.9
2020-05-01,Books,1044.87
2020-05-02,Stationery,1884.41
2020-05-02,Small Electronics,4340.46
2020-05-02,Kitchen & Cooking,1219.15
2020-05-02,Utensils,2161.8599999999997
2020-05-02,Food,13344.84
2020-05-02,Clothing,10238.0
2020-05-02,Books,254.97
2020-05-02,Home Essentials,3644.5
2020-05-03,Books,2314.0
2020-05-03,Clothing,1858.22
2020-05-03,Food,19319.87
2020-05-03,Home Essentials,2488.27
2020-05-03,Kitchen & Cooking,8324.630000000001
2020-05-03,Small Electronics,6522.82
2020-05-03,Stationery,1697.16
2020-05-03,Utensils,1697.5900000000001
2020-05-04,Small Electronics,2206.18
2020-05-04,Stationery,381.99
2020-05-04,Kitchen & Cooking,2351.11
2020-05-04,Utensils,1943.27
2020-05-04,Food,10694.68
2020-05-04,Clothing,7977.49
2020-05-04,Books,2017.6200000000001
2020-05-04,Home Essentials,1696.99
2020-05-05,Books,658.37
2020-05-05,Clothing,3590.6
2020-05-05,Food,15332.58
2020-05-05,Home Essentials,5029.43
2020-05-05,Kitchen & Cooking,1737.88
2020-05-05,Small Electronics,0.0
2020-05-05,Stationery,1647.4399999999998
2020-05-05,Utensils,1319.74
2020-05-06,Utensils,1515.19
2020-05-06,Stationery,1345.62
2020-05-06,Small Electronics,4169.84
2020-05-06,Kitchen & Cooking,1635.35
2020-05-06,Home Essentials,1972.19
2020-05-06,Clothing,8561.77
2020-05-06,Books,787.37
2020-05-06,Food,13215.62
2020-05-07,Books,1050.1200000000001
2020-05-07,Clothing,6442.75
2020-05-07,Food,16849.36
2020-05-07,Home Essentials,2169.44
2020-05-07,Kitchen & Cooking,2178.09
2020-05-07,Small Electronics,2304.14
2020-05-07,Stationery,1991.6299999999999
2020-05-07,Utensils,1347.9299999999998
2020-05-08,Stationery,730.31
2020-05-08,Utensils,1368.01
2020-05-08,Kitchen & Cooking,733.22
2020-05-08,Small Electronics,179.4
2020-05-08,Food,10841.99
2020-05-08,Books,2297.7799999999997
2020-05-08,Home Essentials,3197.8
2020-05-08,Clothing,2953.23
2020-05-09,Books,1372.92
2020-05-09,Clothing,5662.83
2020-05-09,Food,11864.84
2020-05-09,Home Essentials,2825.34
2020-05-09,Kitchen & Cooking,1131.48
2020-05-09,Small Electronics,2658.0099999999998
2020-05-09,Stationery,1355.1599999999999
2020-05-09,Utensils,5840.34
2020-05-10,Small Electronics,9321.49
2020-05-10,Utensils,522.11
2020-05-10,Stationery,1035.18
2020-05-10,Kitchen & Cooking,96.05
2020-05-10,Books,790.82
2020-05-10,Food,14159.47
2020-05-10,Clothing,4074.33
2020-05-10,Home Essentials,3115.07
2020-05-11,Small Electronics,6942.47
2020-05-11,Stationery,787.95
2020-05-11,Kitchen & Cooking,9076.380000000001
2020-05-11,Utensils,2405.4900000000002
2020-05-11,Food,18566.36
2020-05-11,Clothing,5076.14
2020-05-11,Books,449.31
2020-05-11,Home Essentials,2666.32
2020-05-12,Utensils,907.91
2020-05-12,Stationery,2175.7
2020-05-12,Small Electronics,2737.03
2020-05-12,Kitchen & Cooking,3634.8
2020-05-12,Clothing,4082.27
2020-05-12,Food,13068.51
2020-05-12,Books,883.1800000000001
2020-05-12,Home Essentials,2843.69
2020-05-13,Books,1117.27
2020-05-13,Clothing,5800.93
2020-05-13,Food,15328.86
2020-05-13,Home Essentials,3325.82
2020-05-13,Kitchen & Cooking,200.68
2020-05-13,Small Electronics,377.79
2020-05-13,Stationery,817.0
2020-05-13,Utensils,3043.71
2020-05-14,Utensils,572.23
2020-05-14,Stationery,2327.1800000000003
2020-05-14,Small Electronics,2793.0
2020-05-14,Kitchen & Cooking,3729.0200000000004
2020-05-14,Books,828.8499999999999
2020-05-14,Food,13334.53
2020-05-14,Clothing,3735.8599999999997
2020-05-14,Home Essentials,1360.2800000000002
2020-05-15,Kitchen & Cooking,1749.44
2020-05-15,Stationery,501.2
2020-05-15,Small Electronics,5577.11
2020-05-15,Utensils,3510.34
2020-05-15,Home Essentials,5001.94
2020-05-15,Clothing,4549.8
2020-05-15,Books,1661.96
2020-05-15,Food,14812.57
2020-05-16,Stationery,995.32
2020-05-16,Small Electronics,5571.1900000000005
2020-05-16,Kitchen & Cooking,2708.12
2020-05-16,Utensils,2437.4300000000003
2020-05-16,Food,14153.619999999999
2020-05-16,Clothing,4646.74
2020-05-16,Books,648.48
2020-05-16,Home Essentials,2352.03
2020-05-17,Books,2762.64
2020-05-17,Clothing,3717.6400000000003
2020-05-17,Food,11555.64
2020-05-17,Home Essentials,2736.04
2020-05-17,Kitchen & Cooking,2266.36
2020-05-17,Small Electronics,5879.52
2020-05-17,Stationery,1998.98
2020-05-17,Utensils,2876.29
2020-05-18,Small Electronics,1557.25
2020-05-18,Stationery,1556.5300000000002
2020-05-18,Kitchen & Cooking,2257.65
2020-05-18,Utensils,2880.51
2020-05-18,Food,12120.65
2020-05-18,Clothing,4966.67
2020-05-18,Books,1143.48
2020-05-18,Home Essentials,2562.2999999999997
2020-05-19,Books,882.3799999999999
2020-05-19,Clothing,5392.63
2020-05-19,Food,12380.41
2020-05-19,Home Essentials,2889.18
2020-05-19,Kitchen & Cooking,3720.8199999999997
2020-05-19,Small Electronics,3058.1000000000004
2020-05-19,Stationery,1540.99
2020-05-19,Utensils,3005.94
2020-05-20,Utensils,1410.1499999999999
2020-05-20,Stationery,752.0899999999999
2020-05-20,Small Electronics,7651.4
2020-05-20,Kitchen & Cooking,4519.73
2020-05-20,Home Essentials,2370.69
2020-05-20,Clothing,2071.3
2020-05-20,Books,210.7
2020-05-20,Food,15237.509999999998
2020-05-21,Books,0.0
2020-05-21,Clothing,3486.27
2020-05-21,Food,10154.74
2020-05-21,Home Essentials,2755.26
2020-05-21,Kitchen & Cooking,3022.12
2020-05-21,Small Electronics,4456.32
2020-05-21,Stationery,1370.85
2020-05-21,Utensils,2251.99
2020-05-22,Small Electronics,3354.06
2020-05-22,Stationery,434.17999999999995
2020-05-22,Kitchen & Cooking,2122.43
2020-05-22,Utensils,3881.68
2020-05-22,Food,13393.61
2020-05-22,Clothing,3676.5699999999997
2020-05-22,Books,0.0
2020-05-22,Home Essentials,1752.83
2020-05-23,Utensils,2959.1
2020-05-23,Stationery,1677.14
2020-05-23,Small Electronics,5471.47
2020-05-23,Kitchen & Cooking,5906.34
2020-05-23,Clothing,6020.53
2020-05-23,Food,12409.35
2020-05-23,Home Essentials,3146.9500000000003
2020-05-23,Books,2580.23
2020-05-24,Books,936.74
2020-05-24,Clothing,4559.43
2020-05-24,Food,13284.119999999999
2020-05-24,Home Essentials,4924.71
2020-05-24,Kitchen & Cooking,3897.7099999999996
2020-05-24,Small Electronics,3567.13
2020-05-24,Stationery,1110.73
2020-05-24,Utensils,2677.25
2020-05-25,Utensils,2720.83
2020-05-25,Stationery,1412.66
2020-05-25,Small Electronics,0.0
2020-05-25,Kitchen & Cooking,1534.54
2020-05-25,Books,846.24
2020-05-25,Food,10215.1
2020-05-25,Clothing,2981.24
2020-05-25,Home Essentials,4655.7
2020-05-26,Small Electronics,765.82
2020-05-26,Utensils,1936.26
2020-05-26,Stationery,513.4
2020-05-26,Kitchen & Cooking,5097.04
2020-05-26,Home Essentials,3378.5099999999998
2020-05-26,Food,11998.78
2020-05-26,Clothing,2743.22
2020-05-26,Books,2749.7599999999998
2020-05-27,Stationery,1877.37
2020-05-27,Small Electronics,4141.01
2020-05-27,Kitchen & Cooking,4897.37
2020-05-27,Utensils,778.6
2020-05-27,Food,18152.27
2020-05-27,Clothing,189.58
2020-05-27,Books,0.0
2020-05-27,Home Essentials,4896.99
2020-05-28,Books,1376.88
2020-05-28,Clothing,4353.36
2020-05-28,Food,11716.89
2020-05-28,Home Essentials,2122.34
2020-05-28,Kitchen & Cooking,1065.1100000000001
2020-05-28,Small Electronics,4483.25
2020-05-28,Stationery,1066.8700000000001
2020-05-28,Utensils,1513.63
2020-05-29,Small Electronics,897.92
2020-05-29,Stationery,720.94
2020-05-29,Kitchen & Cooking,830.64
2020-05-29,Utensils,3071.38
2020-05-29,Food,15020.74
2020-05-29,Clothing,3337.2000000000003
2020-05-29,Books,1348.76
2020-05-29,Home Essentials,2420.39
2020-05-30,Stationery,1390.02
2020-05-30,Small Electronics,3006.86
2020-05-30,Kitchen & Cooking,4499.76
2020-05-30,Utensils,695.63
2020-05-30,Food,13906.0
2020-05-30,Clothing,4687.5
2020-05-30,Books,1238.25
2020-05-30,Home Essentials,4424.27
2020-05-31,Books,248.91
2020-05-31,Clothing,2734.04
2020-05-31,Food,12709.44
2020-05-31,Home Essentials,3343.72
2020-05-31,Kitchen & Cooking,156.94
2020-05-31,Small Electronics,9126.18
2020-05-31,Stationery,1792.9299999999998
2020-05-31,Utensils,2918.7
2020-06-01,Small Electronics,3807.1
2020-06-01,Stationery,1839.81
2020-06-01,Kitchen & Cooking,6817.88
2020-06-01,Utensils,1057.82
2020-06-01,Food,9781.2
2020-06-01,Clothing,3213.2200000000003
2020-06-01,Books,276.34000000000003
2020-06-01,Home Essentials,2041.15
2020-06-02,Books,0.0
2020-06-02,Clothing,2408.84
2020-06-02,Food,11417.0
2020-06-02,Home Essentials,2636.5
2020-06-02,Kitchen & Cooking,4292.58
2020-06-02,Small Electronics,2121.58
2020-06-02,Stationery,1330.43
2020-06-02,Utensils,2394.85
2020-06-03,Utensils,2453.98
2020-06-03,Stationery,2427.54
2020-06-03,Small Electronics,8299.01
2020-06-03,Kitchen & Cooking,442.02
2020-06-03,Home Essentials,1657.71
2020-06-03,Clothing,4027.77
2020-06-03,Books,1742.92
2020-06-03,Food,12326.93
2020-06-04,Books,1320.42
2020-06-04,Clothing,4199.63
2020-06-04,Food,12177.02
2020-06-04,Home Essentials,2823.3199999999997
2020-06-04,Kitchen & Cooking,3676.26
2020-06-04,Small Electronics,2014.24
2020-06-04,Stationery,811.01
2020-06-04,Utensils,1126.94
2020-06-05,Small Electronics,0.0
2020-06-05,Stationery,2193.2
2020-06-05,Kitchen & Cooking,2710.21
2020-06-05,Utensils,2966.62
2020-06-05,Food,9092.41
2020-06-05,Clothing,4804.9
2020-06-05,Books,2109.23
2020-06-05,Home Essentials,2711.55
2020-06-06,Utensils,1586.2199999999998
2020-06-06,Stationery,3299.75
2020-06-06,Small Electronics,0.0
2020-06-06,Kitchen & Cooking,2121.63
2020-06-06,Home Essentials,2687.48
2020-06-06,Food,12272.93
2020-06-06,Clothing,4391.59
2020-06-06,Books,1704.23
2020-06-07,Books,890.5899999999999
2020-06-07,Clothing,4353.15
2020-06-07,Food,10053.2
2020-06-07,Home Essentials,2181.99
2020-06-07,Kitchen & Cooking,4173.75
2020-06-07,Small Electronics,7097.92
2020-06-07,Stationery,1458.27
2020-06-07,Utensils,1542.58
2020-06-08,Utensils,2189.32
2020-06-08,Stationery,1296.82
2020-06-08,Small Electronics,10068.64
2020-06-08,Kitchen & Cooking,0.0
2020-06-08,Books,1487.16
2020-06-08,Food,12456.17
2020-06-08,Clothing,4265.97
2020-06-08,Home Essentials,2272.09
2020-06-09,Small Electronics,698.99
2020-06-09,Utensils,1126.34
2020-06-09,Stationery,1413.54
2020-06-09,Kitchen & Cooking,0.0
2020-06-09,Home Essentials,1979.04
2020-06-09,Food,13940.7
2020-06-09,Clothing,3072.06
2020-06-09,Books,1308.98
2020-06-10,Stationery,2207.89
2020-06-10,Small Electronics,3259.1099999999997
2020-06-10,Kitchen & Cooking,4279.68
2020-06-10,Utensils,3125.0099999999998
2020-06-10,Food,12241.98
2020-06-10,Clothing,9218.119999999999
2020-06-10,Books,599.51
2020-06-10,Home Essentials,2792.38
2020-06-11,Books,3022.2700000000004
2020-06-11,Clothing,1487.06
2020-06-11,Food,7703.71
2020-06-11,Home Essentials,4328.74
2020-06-11,Kitchen & Cooking,1917.24
2020-06-11,Small Electronics,1697.85
2020-06-11,Stationery,2581.98
2020-06-11,Utensils,2274.81
2020-06-12,Small Electronics,3474.71
2020-06-12,Stationery,4904.63
2020-06-12,Kitchen & Cooking,1654.31
2020-06-12,Utensils,1224.13
2020-06-12,Food,10136.13
2020-06-12,Clothing,3221.41
2020-06-12,Books,4084.1000000000004
2020-06-12,Home Essentials,2781.3
2020-06-13,Utensils,0.0
2020-06-13,Stationery,2730.31
2020-06-13,Small Electronics,233.19
2020-06-13,Kitchen & Cooking,2770.9700000000003
2020-06-13,Home Essentials,2840.77
2020-06-13,Food,9989.63
2020-06-13,Clothing,4556.68
2020-06-13,Books,1880.02
2020-06-14,Stationery,1973.65
2020-06-14,Small Electronics,2313.11
2020-06-14,Kitchen & Cooking,4489.52
2020-06-14,Utensils,2331.38
2020-06-14,Food,12930.31
2020-06-14,Clothing,9307.06
2020-06-14,Books,516.83
2020-06-14,Home Essentials,4224.11
2020-06-15,Books,1320.28
2020-06-15,Clothing,7489.6900000000005
2020-06-15,Food,10574.58
2020-06-15,Home Essentials,2131.5
2020-06-15,Kitchen & Cooking,6741.77
2020-06-15,Small Electronics,1351.03
2020-06-15,Stationery,1017.49
2020-06-15,Utensils,1077.4
2020-06-16,Small Electronics,4307.86
2020-06-16,Stationery,3773.76
2020-06-16,Kitchen & Cooking,0.0
2020-06-16,Utensils,817.04
2020-06-16,Food,9216.61
2020-06-16,Books,2605.5299999999997
2020-06-16,Home Essentials,3738.52
2020-06-16,Clothing,5186.08
2020-06-17,Books,1516.97
2020-06-17,Clothing,8387.779999999999
2020-06-17,Food,9576.17
2020-06-17,Home Essentials,4119.62
2020-06-17,Kitchen & Cooking,7421.72
2020-06-17,Small Electronics,3778.67
2020-06-17,Stationery,3049.33
2020-06-17,Utensils,3914.0600000000004
2020-06-18,Kitchen & Cooking,0.0
2020-06-18,Utensils,1951.51
2020-06-18,Stationery,1672.8700000000001
2020-06-18,Small Electronics,5054.91
2020-06-18,Home Essentials,2024.8
2020-06-18,Food,11037.36
2020-06-18,Clothing,3494.11
2020-06-18,Books,1009.1800000000001
2020-06-19,Books,0.0
2020-06-19,Clothing,1103.78
2020-06-19,Food,8324.29
2020-06-19,Home Essentials,3774.42
2020-06-19,Kitchen & Cooking,2820.49
2020-06-19,Small Electronics,3858.41
2020-06-19,Stationery,730.03
2020-06-19,Utensils,1169.48
2020-06-20,Stationery,5066.93
2020-06-20,Small Electronics,3688.8
2020-06-20,Utensils,1016.78
2020-06-20,Kitchen & Cooking,5209.58
2020-06-20,Food,11880.519999999999
2020-06-20,Clothing,2993.16
2020-06-20,Books,2951.29
2020-06-20,Home Essentials,1773.82
2020-06-21,Stationery,613.85
2020-06-21,Small Electronics,3931.85
2020-06-21,Kitchen & Cooking,1381.73
2020-06-21,Utensils,2987.65
2020-06-21,Food,11232.48
2020-06-21,Clothing,4994.48
2020-06-21,Books,256.05
2020-06-21,Home Essentials,2394.34
2020-06-22,Books,1781.94
2020-06-22,Clothing,2730.7200000000003
2020-06-22,Food,9034.23
2020-06-22,Home Essentials,2286.46
2020-06-22,Kitchen & Cooking,2932.1000000000004
2020-06-22,Small Electronics,285.08
2020-06-22,Stationery,859.13
2020-06-22,Utensils,2026.1899999999998
2020-06-23,Small Electronics,2129.6800000000003
2020-06-23,Stationery,1587.21
2020-06-23,Kitchen & Cooking,2074.24
2020-06-23,Utensils,1498.04
2020-06-23,Food,14331.71
2020-06-23,Clothing,3216.93
2020-06-23,Books,575.33
2020-06-23,Home Essentials,3600.03
2020-06-24,Books,1236.35
2020-06-24,Clothing,3756.8999999999996
2020-06-24,Food,12542.91
2020-06-24,Home Essentials,1703.22
2020-06-24,Kitchen & Cooking,3887.08
2020-06-24,Small Electronics,2278.79
2020-06-24,Stationery,1064.53
2020-06-24,Utensils,1132.26
2020-06-25,Utensils,702.95
2020-06-25,Stationery,2394.77
